activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
320486,16341262,[],CHEMBL3707778,"Inhibition Enzyme Assay: CYP (Cytochrome P450) enzymes are the major drug metabolizing enzymes present in the liver. The inhibition of CYP enzyme activity (IC50) for each of CYP1A2, CYP2C19, CYP2C9, CYP2D6, CYP3A4(BFC) and CYP3A4(BQ) is determined for compounds, where inhibition of metabolism of a known substrate leads to a decrease in the fluorescence of the metabolized product. The fluorescence of the product is monitored as a function of compound concentration.Compounds are dissolved in DMSO to a concentration of 100 mM. These are diluted 1 uL into 82 uL of acetonitrile. An 11 uL aliquot of this solution is then added to 204 uL of cofactor mix (1.3% NADPH Regeneration system Solution A, 1.04% NADPH Regeneration system Solution B from BD Biosciences, 5% acetonitrile and 0.05% DMSO). These are then serially diluted 1:1 (160 uL to 160 uL co-factor mix) for a total of 10 points. A 10 uL aliquot of this final mixture is dispensed into 384 well assay plates.",B,,,BAO_0000190,BAO_0000019,assay format,COc1cnc2[nH]cc(Cc3ccc(NCc4ccc(OC)nc4)nc3F)c2c1,,,CHEMBL3639021,,2015.0,,CHEMBL3673946,,CHEMBL3673946,,0,http://www.openphacts.org/units/Nanomolar,2549406,<,37,1,<,,IC50,nM,,5000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,nM,UO_0000065,,5000.0
320510,16345005,[],CHEMBL3707778,"Inhibition Enzyme Assay: CYP (Cytochrome P450) enzymes are the major drug metabolizing enzymes present in the liver. The inhibition of CYP enzyme activity (IC50) for each of CYP1A2, CYP2C19, CYP2C9, CYP2D6, CYP3A4(BFC) and CYP3A4(BQ) is determined for compounds, where inhibition of metabolism of a known substrate leads to a decrease in the fluorescence of the metabolized product. The fluorescence of the product is monitored as a function of compound concentration.Compounds are dissolved in DMSO to a concentration of 100 mM. These are diluted 1 uL into 82 uL of acetonitrile. An 11 uL aliquot of this solution is then added to 204 uL of cofactor mix (1.3% NADPH Regeneration system Solution A, 1.04% NADPH Regeneration system Solution B from BD Biosciences, 5% acetonitrile and 0.05% DMSO). These are then serially diluted 1:1 (160 uL to 160 uL co-factor mix) for a total of 10 points. A 10 uL aliquot of this final mixture is dispensed into 384 well assay plates.",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CNc2ccc(Cc3c[nH]c4ncc(C)cc34)c(F)n2)c(OC)n1,,,CHEMBL3639021,,2015.0,,CHEMBL3673937,,CHEMBL3673937,,0,http://www.openphacts.org/units/Nanomolar,2549397,<,37,1,<,,IC50,nM,,5000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,nM,UO_0000065,,5000.0
297639,16345343,[],CHEMBL3707558,"Inhibition Assay: The potential inhibition of enzyme activities of human cytochromes P450 (CYP) of Compound 1, 2, or 105 was evaluated using pooled human liver microsomes.Methods: The competitive inhibition potential of Compounds 1, 2, and 105 was determined by assessing at multiple concentrations on probe CYP reactions near their respective Km values to create IC50 curves in human liver microsomes (HLM). The time-dependent inactivation (TDI) potential was also assessed for CYP3A4/5 by evaluating KI and kinact values when appropriate.A suspension containing PB, HLM, CYP-selective probe substrate, and the inhibitor being tested was added to a 96-well plate. The plates were preincubated in a 37Â° C. water bath for approximately 2 minutes. The reaction was initiated by the addition of NADPH to each well of the 96-well plate. The final concentrations for PB, HLM, and NADPH were 100 mmol/L (pH 7.4), 0.1 mg/mL, and 2.3 mmol/L, respectively. The CYP probe substrates and CYP inhibitors used as positive controls.",B,,,BAO_0000190,BAO_0000019,assay format,CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)CCOC)CC1,,,CHEMBL3638403,,2015.0,,CHEMBL3672841,,CHEMBL3672841,,0,http://www.openphacts.org/units/Nanomolar,2548268,>,37,1,>,,IC50,nM,,100000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,nM,UO_0000065,,100000.0
320502,16348898,[],CHEMBL3707778,"Inhibition Enzyme Assay: CYP (Cytochrome P450) enzymes are the major drug metabolizing enzymes present in the liver. The inhibition of CYP enzyme activity (IC50) for each of CYP1A2, CYP2C19, CYP2C9, CYP2D6, CYP3A4(BFC) and CYP3A4(BQ) is determined for compounds, where inhibition of metabolism of a known substrate leads to a decrease in the fluorescence of the metabolized product. The fluorescence of the product is monitored as a function of compound concentration.Compounds are dissolved in DMSO to a concentration of 100 mM. These are diluted 1 uL into 82 uL of acetonitrile. An 11 uL aliquot of this solution is then added to 204 uL of cofactor mix (1.3% NADPH Regeneration system Solution A, 1.04% NADPH Regeneration system Solution B from BD Biosciences, 5% acetonitrile and 0.05% DMSO). These are then serially diluted 1:1 (160 uL to 160 uL co-factor mix) for a total of 10 points. A 10 uL aliquot of this final mixture is dispensed into 384 well assay plates.",B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(CNc2ccc(Cc3c[nH]c4ncc(C)cc34)c(F)n2)c(F)cn1,,,CHEMBL3639021,,2015.0,,CHEMBL3673970,,CHEMBL3673970,,0,http://www.openphacts.org/units/Nanomolar,2549431,>,37,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,nM,UO_0000065,,10000.0
320484,16356449,[],CHEMBL3707778,"Inhibition Enzyme Assay: CYP (Cytochrome P450) enzymes are the major drug metabolizing enzymes present in the liver. The inhibition of CYP enzyme activity (IC50) for each of CYP1A2, CYP2C19, CYP2C9, CYP2D6, CYP3A4(BFC) and CYP3A4(BQ) is determined for compounds, where inhibition of metabolism of a known substrate leads to a decrease in the fluorescence of the metabolized product. The fluorescence of the product is monitored as a function of compound concentration.Compounds are dissolved in DMSO to a concentration of 100 mM. These are diluted 1 uL into 82 uL of acetonitrile. An 11 uL aliquot of this solution is then added to 204 uL of cofactor mix (1.3% NADPH Regeneration system Solution A, 1.04% NADPH Regeneration system Solution B from BD Biosciences, 5% acetonitrile and 0.05% DMSO). These are then serially diluted 1:1 (160 uL to 160 uL co-factor mix) for a total of 10 points. A 10 uL aliquot of this final mixture is dispensed into 384 well assay plates.",B,,,BAO_0000190,BAO_0000019,assay format,COc1cnc2[nH]cc(Cc3ccc(NCc4cncc(F)c4)nc3F)c2c1,,,CHEMBL3639021,,2015.0,,CHEMBL3673944,,CHEMBL3673944,,0,http://www.openphacts.org/units/Nanomolar,2549404,>,37,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,nM,UO_0000065,,10000.0
,16387527,[],CHEMBL3738821,Inhibition of human CYP2C19 by LC-MS analysis,A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCC(O)COc1cccc2ccccc12,,,CHEMBL3734721,J. Med. Chem.,2015.0,,CHEMBL27,PROPRANOLOL,CHEMBL27,,0,http://www.openphacts.org/units/Nanomolar,2735487,<,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,pIC50,,UO_0000065,,5.0
,16387528,[],CHEMBL3738821,Inhibition of human CYP2C19 by LC-MS analysis,A,,,BAO_0000190,BAO_0000357,single protein format,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,,,CHEMBL3734721,J. Med. Chem.,2015.0,,CHEMBL3736433,,CHEMBL3736433,,0,http://www.openphacts.org/units/Nanomolar,2735488,<,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,pIC50,,UO_0000065,,5.0
,16387529,[],CHEMBL3738821,Inhibition of human CYP2C19 by LC-MS analysis,A,,,BAO_0000190,BAO_0000357,single protein format,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,,,CHEMBL3734721,J. Med. Chem.,2015.0,,CHEMBL3736156,,CHEMBL3736156,,0,http://www.openphacts.org/units/Nanomolar,2735489,<,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,pIC50,,UO_0000065,,5.0
,16402053,[],CHEMBL3742907,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2C(=O)N(Cc3c(F)cc(F)cc3F)c3ncccc3S2(=O)=O)cnc1OC,,,CHEMBL3739366,MedChemComm,2015.0,,CHEMBL3740099,,CHEMBL3740099,,0,http://www.openphacts.org/units/Nanomolar,2739171,<,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,pIC50,,UO_0000065,,5.0
,16406917,[],CHEMBL3744158,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)N(C)C2(C(=O)N[C@H]3C4CC5CC3C[C@](C(N)=O)(C5)C4)CC2)cc1F,,,CHEMBL3739263,MedChemComm,2015.0,,CHEMBL3741915,,CHEMBL3741915,,0,http://www.openphacts.org/units/Nanomolar,2739829,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
,16410018,[],CHEMBL3744268,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(Cl)c2)cc2ccccc12,,,CHEMBL3739413,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3740325,,CHEMBL3740325,,0,http://www.openphacts.org/units/Nanomolar,2737915,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,16411242,[],CHEMBL3742832,Inhibition of human recombinant CYP2C19 by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-])N1CCCCC1,,,CHEMBL3739380,Bioorg. Med. Chem.,2015.0,,CHEMBL3742347,,CHEMBL3742347,4.75,0,http://www.openphacts.org/units/Nanomolar,2738106,=,1,1,=,,IC50,nM,,17700.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,17.7
,16411281,[],CHEMBL3742832,Inhibition of human recombinant CYP2C19 by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,,,CHEMBL3739380,Bioorg. Med. Chem.,2015.0,,CHEMBL3742122,,CHEMBL3742122,4.25,0,http://www.openphacts.org/units/Nanomolar,2738111,=,1,1,=,,IC50,nM,,55900.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,55.9
,16412366,[],CHEMBL3742832,Inhibition of human recombinant CYP2C19 by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,,,CHEMBL3739380,Bioorg. Med. Chem.,2015.0,,CHEMBL3741545,,CHEMBL3741545,4.19,0,http://www.openphacts.org/units/Nanomolar,2738115,=,1,1,=,,IC50,nM,,64900.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,64.9
,16412427,[],CHEMBL3742832,Inhibition of human recombinant CYP2C19 by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,O=C([C@@H]1COC(c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)=N1)N1CCCC1,,,CHEMBL3739380,Bioorg. Med. Chem.,2015.0,,CHEMBL3739863,,CHEMBL3739863,4.62,0,http://www.openphacts.org/units/Nanomolar,2738126,=,1,1,=,,IC50,nM,,24200.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,24.2
,16412447,[],CHEMBL3742832,Inhibition of human recombinant CYP2C19 by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(F)(F)F)cc2nc(C3=N[C@H](C(=O)N4CCCC4)CO3)sc2c1[N+](=O)[O-],,,CHEMBL3739380,Bioorg. Med. Chem.,2015.0,,CHEMBL3739831,,CHEMBL3739831,4.13,0,http://www.openphacts.org/units/Nanomolar,2738127,=,1,1,=,,IC50,nM,,73500.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,73.5
,16429759,[],CHEMBL3749897,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1Cn2c(nnc2-c2cnccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,,,CHEMBL3745703,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3663242,,CHEMBL3663242,5.14,0,http://www.openphacts.org/units/Nanomolar,2743049,=,1,1,=,,IC50,nM,,7200.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,7.2
,16437965,[],CHEMBL3754942,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C,,,CHEMBL3751833,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3754085,,CHEMBL3754085,,0,http://www.openphacts.org/units/Nanomolar,2745108,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,16446692,[],CHEMBL3756055,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1nc(-c2cc(C3CC3)on2)c2c(N)ncnc21,,,CHEMBL3751668,J. Med. Chem.,2016.0,,CHEMBL3753341,,CHEMBL3753341,,0,http://www.openphacts.org/units/Nanomolar,2745416,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,30.0
,16465562,[],CHEMBL3766307,Inhibition of CYP2C19 in human liver microsomes,A,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,,,CHEMBL3763146,J. Med. Chem.,2016.0,,CHEMBL2107826,VIBEGRON,CHEMBL2107826,,0,http://www.openphacts.org/units/Nanomolar,2757211,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,100.0
,16480355,[],CHEMBL3768217,Inhibition of human CYP2C19 expressed in bactosome,A,,,BAO_0000190,BAO_0000019,assay format,Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(F)cc3)C2)n1C,,,CHEMBL3763143,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3765754,,CHEMBL3765754,,0,http://www.openphacts.org/units/Nanomolar,2757602,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,30.0
,16480356,[],CHEMBL3768217,Inhibition of human CYP2C19 expressed in bactosome,A,,,BAO_0000190,BAO_0000019,assay format,Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C,,,CHEMBL3763143,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3764557,,CHEMBL3764557,,0,http://www.openphacts.org/units/Nanomolar,2757604,>,1,1,>,,IC50,nM,,6000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,6.0
,16480357,[],CHEMBL3768217,Inhibition of human CYP2C19 expressed in bactosome,A,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,,,CHEMBL3763143,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3765426,,CHEMBL3765426,,0,http://www.openphacts.org/units/Nanomolar,2757381,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,30.0
,16480358,[],CHEMBL3768217,Inhibition of human CYP2C19 expressed in bactosome,A,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-c2ncco2)cc1,,,CHEMBL3763143,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3764143,,CHEMBL3764143,,0,http://www.openphacts.org/units/Nanomolar,2757597,>,1,1,>,,IC50,nM,,3000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,3.0
,16482160,[],CHEMBL3768880,Inhibition of CYP2C19 in human liver microsomes using (S)-mephenytoin as substrate incubated for 5 mins by LC-MS analysis,A,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(O)CN(C1(c2ccc(-c3ccccc3OC(F)(F)F)cc2)CCC1)S(=O)(=O)c1ccc(OC(F)F)cc1,,,CHEMBL3763072,Bioorg. Med. Chem.,2016.0,,CHEMBL3765022,,CHEMBL3765022,4.89,0,http://www.openphacts.org/units/Nanomolar,2757449,=,1,1,=,,IC50,nM,,13000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,13.0
,16482161,[],CHEMBL3768880,Inhibition of CYP2C19 in human liver microsomes using (S)-mephenytoin as substrate incubated for 5 mins by LC-MS analysis,A,,,BAO_0000190,BAO_0000221,tissue-based format,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)C3(c4cccc(-c5cc(Cl)cc(Cl)c5)c4)CCC3)ccc2O1,,,CHEMBL3763072,Bioorg. Med. Chem.,2016.0,,CHEMBL3764017,,CHEMBL3764017,5.05,0,http://www.openphacts.org/units/Nanomolar,2757653,=,1,1,=,,IC50,nM,,9000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,9.0
,16482162,[],CHEMBL3768880,Inhibition of CYP2C19 in human liver microsomes using (S)-mephenytoin as substrate incubated for 5 mins by LC-MS analysis,A,,,BAO_0000190,BAO_0000221,tissue-based format,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)Cc3cccc(-c4ccccc4)c3)ccc2O1,,,CHEMBL3763072,Bioorg. Med. Chem.,2016.0,,CHEMBL3764044,,CHEMBL3764044,4.40,0,http://www.openphacts.org/units/Nanomolar,2757658,=,1,1,=,,IC50,nM,,40000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,40.0
,16482163,[],CHEMBL3768880,Inhibition of CYP2C19 in human liver microsomes using (S)-mephenytoin as substrate incubated for 5 mins by LC-MS analysis,A,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(O)CN(Cc1cccc(-c2ccccc2OC(F)(F)F)c1)S(=O)(=O)c1ccc(OC(F)F)cc1,,,CHEMBL3763072,Bioorg. Med. Chem.,2016.0,,CHEMBL3764377,,CHEMBL3764377,4.40,0,http://www.openphacts.org/units/Nanomolar,2757662,=,1,1,=,,IC50,nM,,40000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,40.0
,16484941,[],CHEMBL3771682,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,,,CHEMBL3769318,J. Med. Chem.,2016.0,,CHEMBL3771364,,CHEMBL3771364,,0,http://www.openphacts.org/units/Nanomolar,2760142,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,16485857,[],CHEMBL3772398,Inhibition of CYP2C19 (unknown origin) coexpressed in Escherichia coli with human NADPH reductase using 3-butyryl-7-methoxycoumarin as substrate after 10 mins by fluorescence assay,A,,,BAO_0000190,BAO_0000357,single protein format,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(Cl)c3)s1)CCN(CCC(=O)O)C2,,,CHEMBL3769384,J. Med. Chem.,2016.0,,CHEMBL3769933,,CHEMBL3769933,,0,http://www.openphacts.org/units/Nanomolar,2760201,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
,16487622,[],CHEMBL3772285,Inhibition of CYP2C19 (unknown origin) using mephenytoin as substrate preincubated for 10 mins followed by NADPH addition by LC/MS/MS analysis,A,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2c([N+](=O)[O-])c(Cl)c(Cl)cc2n1Cc1ccc(B2OC(=O)CN(C)CC(=O)O2)cc1,,,CHEMBL3769365,J. Med. Chem.,2016.0,,CHEMBL3771105,,CHEMBL3771105,5.53,0,http://www.openphacts.org/units/Nanomolar,2760930,=,1,1,=,,IC50,nM,,2930.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,2.93
,16496561,[],CHEMBL3776858,Inhibition of recombinant human CYP2C19 expressed in baculosomes preincubated for 10 mins followed by cofactor addition measured every minute for 10 mins using 3-butyryl-7-methoxycoumarin as substrate by CYPEX assay,A,,,BAO_0000190,BAO_0000019,assay format,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4)C3C2)n1C,,,CHEMBL3774368,Bioorg. Med. Chem.,2016.0,,CHEMBL3775589,,CHEMBL3775589,,0,http://www.openphacts.org/units/Nanomolar,2762100,>,1,1,>,,IC50,nM,,1000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,1.0
,16496572,[],CHEMBL3776858,Inhibition of recombinant human CYP2C19 expressed in baculosomes preincubated for 10 mins followed by cofactor addition measured every minute for 10 mins using 3-butyryl-7-methoxycoumarin as substrate by CYPEX assay,A,,,BAO_0000190,BAO_0000019,assay format,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C,,,CHEMBL3774368,Bioorg. Med. Chem.,2016.0,,CHEMBL3775226,,CHEMBL3775226,,0,http://www.openphacts.org/units/Nanomolar,2762106,>,1,1,>,,IC50,nM,,3000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,3.0
,16496574,[],CHEMBL3776858,Inhibition of recombinant human CYP2C19 expressed in baculosomes preincubated for 10 mins followed by cofactor addition measured every minute for 10 mins using 3-butyryl-7-methoxycoumarin as substrate by CYPEX assay,A,,,BAO_0000190,BAO_0000019,assay format,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C,,,CHEMBL3774368,Bioorg. Med. Chem.,2016.0,,CHEMBL3774588,,CHEMBL3774588,,0,http://www.openphacts.org/units/Nanomolar,2762108,>,1,1,>,,IC50,nM,,5000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,5.0
